ID,Car MakeID,Car Make,Car ModelID,Car Model,YearID,Year,Mileage,Price,Fuel TypeID,Fuel Type,ColorID,Color,TransmissionID,Transmission,Options/FeaturesID,Options/Features,ConditionID,Condition,Accident,AccidentID
175,10,Ford,42,Escape,4,2014,110637,11473.37,3,Hybrid,6,Red,1,Manual,471,Heated Seats,0,Like New,No,0
176,13,Jaguar,46,F-Type,5,2015,10303,16163.176,1,Electric,3,Gray,1,Manual,655,"Leather Seats, Bluetooth",0,Like New,Yes,1
177,23,Porsche,68,Macan,4,2014,114254,25779.248,2,Gasoline,1,Blue,1,Manual,789,"Remote Start, Backup Camera, Bluetooth, GPS",1,New,Yes,1
178,16,Land Rover,93,Range Rover,1,2011,86559,29544.496,3,Hybrid,8,White,0,Automatic,839,"Remote Start, GPS",1,New,Yes,1
179,26,Tesla,74,Model 3,7,2017,18253,37049.12,0,Diesel,3,Gray,1,Manual,471,Heated Seats,0,Like New,Yes,1
180,27,Toyota,29,Corolla,5,2015,133132,25385.568,0,Diesel,9,Yellow,1,Manual,587,"Heated Seats, Remote Start, GPS",0,Like New,Yes,1
181,28,Volkswagen,62,Jetta,6,2016,18015,9864.664,0,Diesel,1,Blue,0,Automatic,603,"Heated Seats, Sunroof, Backup Camera",2,Used,Yes,1
182,27,Toyota,23,Camry,7,2017,39685,34131.72,2,Gasoline,1,Blue,1,Manual,1080,"Sunroof, Remote Start, Bluetooth",2,Used,No,0
183,23,Porsche,68,Macan,3,2013,127342,14877.224,3,Hybrid,2,Brown,0,Automatic,216,"Bluetooth, Heated Seats, GPS",1,New,Yes,1
184,13,Jaguar,117,XE,5,2015,77478,27061.408,1,Electric,3,Gray,1,Manual,315,"GPS, Backup Camera",1,New,Yes,1
185,18,Mazda,20,CX-5,10,2020,41681,37457.74,3,Hybrid,3,Gray,1,Manual,527,"Heated Seats, GPS, Backup Camera, Leather Seats",0,Like New,No,0
186,12,Hyundai,99,Sonata,10,2020,145151,26979.288,3,Hybrid,7,Silver,1,Manual,461,"GPS, Sunroof, Leather Seats",1,New,Yes,1
187,22,Nissan,64,Leaf,12,2022,52990,38089.24,1,Electric,0,Black,0,Automatic,981,"Sunroof, Bluetooth, Heated Seats",0,Like New,Yes,1
188,22,Nissan,64,Leaf,4,2014,126572,34643.696,3,Hybrid,6,Red,0,Automatic,786,Remote Start,0,Like New,Yes,1
189,18,Mazda,67,MX-5 Miata,4,2014,113293,5946.232,0,Diesel,8,White,0,Automatic,673,"Leather Seats, Bluetooth, Remote Start, GPS",0,Like New,Yes,1
190,13,Jaguar,46,F-Type,10,2020,51353,15282.904,2,Gasoline,6,Red,1,Manual,79,"Backup Camera, Leather Seats",0,Like New,Yes,1
191,13,Jaguar,117,XE,2,2012,118694,26805.552,3,Hybrid,4,Green,1,Manual,0,Backup Camera,0,Like New,Yes,1
192,20,Mercedes,54,GLC,0,2010,89466,31246.52,0,Diesel,6,Red,0,Automatic,498,"Heated Seats, Bluetooth",2,Used,Yes,1
193,28,Volkswagen,57,Golf,1,2011,105545,22120.112,1,Electric,8,White,0,Automatic,1023,"Sunroof, Heated Seats, Backup Camera",1,New,Yes,1
194,9,Fiat,106,Tipo,5,2015,118682,35967.064,0,Diesel,7,Silver,1,Manual,917,"Remote Start, Sunroof",0,Like New,Yes,1
195,27,Toyota,29,Corolla,3,2013,39394,11602.848,2,Gasoline,2,Brown,0,Automatic,943,Sunroof,1,New,Yes,1
196,22,Nissan,64,Leaf,9,2019,17736,25381.264,2,Gasoline,0,Black,0,Automatic,1087,"Sunroof, Remote Start, GPS, Bluetooth",1,New,Yes,1
197,13,Jaguar,118,XF,3,2013,7439,14840.192,2,Gasoline,5,Orange,1,Manual,842,"Remote Start, GPS, Backup Camera, Heated Seats",2,Used,Yes,1
198,28,Volkswagen,62,Jetta,12,2022,32856,21918.608,0,Diesel,3,Gray,0,Automatic,682,"Leather Seats, GPS, Backup Camera",0,Like New,Yes,1
199,13,Jaguar,118,XF,11,2021,131003,15901.728,2,Gasoline,6,Red,0,Automatic,315,"GPS, Backup Camera",1,New,Yes,1
200,2,BMW,0,3 Series,4,2014,65597,20443.048,1,Electric,3,Gray,1,Manual,839,"Remote Start, GPS",1,New,Yes,1
201,28,Volkswagen,85,Passat,12,2022,86974,19335.824,2,Gasoline,0,Black,0,Automatic,262,"Bluetooth, Remote Start",1,New,Yes,1
202,23,Porsche,104,Taycan,4,2014,29366,17414.4,1,Electric,8,White,0,Automatic,300,"Bluetooth, Sunroof, Heated Seats, Backup Camera",0,Like New,Yes,1
203,5,Chevrolet,98,Silverado,2,2012,20373,39336.488,0,Diesel,0,Black,1,Manual,651,"Leather Seats, Backup Camera, Sunroof, Bluetooth",2,Used,Yes,1
204,9,Fiat,4,500,10,2020,39250,26738.58,3,Hybrid,0,Black,1,Manual,157,Bluetooth,0,Like New,No,0
205,12,Hyundai,40,Elantra,11,2021,142577,31631.032,0,Diesel,7,Silver,0,Automatic,234,"Bluetooth, Heated Seats, Sunroof, Leather Seats",0,Like New,Yes,1
206,6,Chevy,107,Traverse,0,2010,8052,27162.352,0,Diesel,5,Orange,1,Manual,786,Remote Start,0,Like New,Yes,1
207,13,Jaguar,46,F-Type,3,2013,91742,38925.224,2,Gasoline,5,Orange,0,Automatic,906,"Remote Start, Leather Seats, GPS, Sunroof",2,Used,Yes,1
208,23,Porsche,104,Taycan,7,2017,28073,34837.216,3,Hybrid,7,Silver,0,Automatic,943,Sunroof,0,Like New,Yes,1
209,25,Subaru,80,Outback,8,2018,148942,5007.64,2,Gasoline,2,Brown,1,Manual,271,"Bluetooth, Remote Start, GPS, Leather Seats",2,Used,No,0
210,23,Porsche,68,Macan,8,2018,129029,29799.688,1,Electric,9,Yellow,0,Automatic,157,Bluetooth,1,New,Yes,1
211,14,Kia,52,Forte,8,2018,141835,17460.056,2,Gasoline,6,Red,0,Automatic,344,"GPS, Bluetooth, Backup Camera, Leather Seats",0,Like New,Yes,1
212,20,Mercedes,18,C-Class,6,2016,61515,20453.656,0,Diesel,7,Silver,0,Automatic,786,Remote Start,0,Like New,Yes,1
213,23,Porsche,83,Panamera,10,2020,137172,8846.896,3,Hybrid,6,Red,0,Automatic,98,"Backup Camera, Leather Seats, Remote Start, Heated Seats",2,Used,Yes,1
214,11,Honda,27,Civic,6,2016,89369,22147.968,3,Hybrid,4,Green,0,Automatic,304,"Bluetooth, Sunroof, Leather Seats",0,Like New,Yes,1
215,11,Honda,87,Pilot,9,2019,139294,14760.872,1,Electric,5,Orange,0,Automatic,509,"Heated Seats, Bluetooth, Leather Seats",1,New,Yes,1
216,5,Chevrolet,107,Traverse,8,2018,89510,36965.87,1,Electric,5,Orange,1,Manual,928,"Remote Start, Sunroof, GPS",2,Used,No,0
217,16,Land Rover,36,Discovery,0,2010,104842,11539.7,2,Gasoline,1,Blue,1,Manual,687,"Leather Seats, GPS, Bluetooth",1,New,No,0
218,20,Mercedes,95,S-Class,0,2010,99026,33304.944,2,Gasoline,2,Brown,0,Automatic,53,"Backup Camera, Heated Seats",2,Used,Yes,1
219,28,Volkswagen,62,Jetta,6,2016,106595,18996.384,1,Electric,5,Orange,0,Automatic,131,"Backup Camera, Sunroof",1,New,Yes,1
220,26,Tesla,76,Model X,12,2022,148291,30584.2,0,Diesel,1,Blue,1,Manual,628,Leather Seats,0,Like New,Yes,1
221,5,Chevrolet,107,Traverse,1,2011,103880,5462.832,1,Electric,5,Orange,1,Manual,362,"GPS, Bluetooth, Sunroof",1,New,Yes,1
222,11,Honda,27,Civic,2,2012,89575,25487.688,1,Electric,9,Yellow,1,Manual,629,"Leather Seats, Backup Camera",1,New,Yes,1
223,2,BMW,116,X7,2,2012,114033,23550.888,3,Hybrid,0,Black,1,Manual,273,"Bluetooth, Remote Start, Heated Seats",1,New,Yes,1
224,20,Mercedes,95,S-Class,8,2018,129480,39878.72,2,Gasoline,0,Black,1,Manual,367,"GPS, Heated Seats",0,Like New,Yes,1
225,12,Hyundai,96,Santa Fe,12,2022,34720,22364.42,1,Electric,6,Red,1,Manual,354,"GPS, Bluetooth, Leather Seats, Heated Seats",2,Used,No,0
226,16,Land Rover,36,Discovery,1,2011,48881,38978.632,2,Gasoline,0,Black,0,Automatic,859,"Remote Start, GPS, Leather Seats, Sunroof",2,Used,Yes,1
227,2,BMW,115,X5,0,2010,125383,29807.256,2,Gasoline,0,Black,0,Automatic,43,"Backup Camera, GPS, Remote Start",1,New,Yes,1
228,26,Tesla,76,Model X,6,2016,106720,20240.52,3,Hybrid,4,Green,1,Manual,0,Backup Camera,1,New,Yes,1
229,27,Toyota,92,RAV4,1,2011,16931,29231.752,2,Gasoline,7,Silver,0,Automatic,157,Bluetooth,0,Like New,Yes,1
230,23,Porsche,83,Panamera,6,2016,13079,21063.56,0,Diesel,8,White,1,Manual,210,"Bluetooth, Heated Seats",2,Used,Yes,1
231,14,Kia,79,Optima,8,2018,42060,8436.464,2,Gasoline,2,Brown,1,Manual,713,"Leather Seats, Heated Seats, Bluetooth",2,Used,Yes,1
232,20,Mercedes,9,A-Class,10,2020,139362,9128.384,0,Diesel,1,Blue,1,Manual,472,"Heated Seats, Backup Camera",1,New,Yes,1
233,10,Ford,44,Explorer,7,2017,149091,6633.208,2,Gasoline,3,Gray,0,Automatic,247,"Bluetooth, Leather Seats, Heated Seats",1,New,Yes,1
234,1,Audi,12,A6,9,2019,23299,36404.272,1,Electric,9,Yellow,1,Manual,105,"Backup Camera, Remote Start",0,Like New,Yes,1
235,14,Kia,52,Forte,6,2016,49207,4173.944,0,Diesel,1,Blue,1,Manual,576,"Heated Seats, Remote Start",0,Like New,Yes,1
236,12,Hyundai,96,Santa Fe,7,2017,121747,16914.696,1,Electric,9,Yellow,0,Automatic,892,"Remote Start, Leather Seats, Backup Camera",1,New,Yes,1
237,20,Mercedes,54,GLC,11,2021,25044,30187.312,2,Gasoline,5,Orange,0,Automatic,315,"GPS, Backup Camera",2,Used,Yes,1
238,22,Nissan,64,Leaf,8,2018,128759,34425.87,0,Diesel,7,Silver,1,Manual,944,"Sunroof, Backup Camera",1,New,No,0
239,16,Land Rover,36,Discovery,6,2016,100385,22078.024,0,Diesel,2,Brown,0,Automatic,737,"Leather Seats, Remote Start, Backup Camera, Heated Seats",2,Used,Yes,1
240,13,Jaguar,46,F-Type,0,2010,62362,39266.26,0,Diesel,0,Black,1,Manual,471,Heated Seats,0,Like New,No,0
241,20,Mercedes,95,S-Class,12,2022,99699,17971.352,3,Hybrid,6,Red,0,Automatic,471,Heated Seats,2,Used,Yes,1
242,16,Land Rover,43,Evoque,11,2021,74026,24830.728,0,Diesel,4,Green,1,Manual,1049,"Sunroof, Leather Seats, Backup Camera",0,Like New,Yes,1
243,18,Mazda,20,CX-5,5,2015,132627,32535.672,2,Gasoline,5,Orange,0,Automatic,315,"GPS, Backup Camera",0,Like New,Yes,1
244,22,Nissan,70,Maxima,2,2012,53996,9664.864,2,Gasoline,1,Blue,1,Manual,627,"Heated Seats, Sunroof, Remote Start, Leather Seats",0,Like New,Yes,1
245,7,Chrysler,25,Charger,10,2020,112714,4808.056,2,Gasoline,8,White,0,Automatic,393,"GPS, Leather Seats",1,New,Yes,1
246,22,Nissan,70,Maxima,8,2018,111287,25576.872,2,Gasoline,3,Gray,0,Automatic,939,"Remote Start, Sunroof, Leather Seats, Backup Camera",1,New,Yes,1
247,25,Subaru,65,Legacy,2,2012,52679,26435.624,1,Electric,8,White,1,Manual,1074,"Sunroof, Remote Start",0,Like New,Yes,1
248,11,Honda,27,Civic,0,2010,58044,22817.608,3,Hybrid,8,White,0,Automatic,786,Remote Start,1,New,Yes,1
249,6,Chevy,107,Traverse,12,2022,35806,7354.84,0,Diesel,2,Brown,0,Automatic,189,"Bluetooth, GPS, Backup Camera, Sunroof",2,Used,Yes,1
250,26,Tesla,77,Model Y,12,2022,104938,16618.64,2,Gasoline,4,Green,0,Automatic,839,"Remote Start, GPS",0,Like New,Yes,1
251,28,Volkswagen,16,Beetle,8,2018,112124,16601.22,2,Gasoline,6,Red,0,Automatic,560,"Heated Seats, Leather Seats, Bluetooth, Sunroof",2,Used,No,0
252,14,Kia,79,Optima,2,2012,116692,27456.736,1,Electric,3,Gray,1,Manual,618,"Heated Seats, Sunroof, Leather Seats",2,Used,Yes,1
253,25,Subaru,65,Legacy,12,2022,131476,10433.904,3,Hybrid,3,Gray,1,Manual,564,"Heated Seats, Leather Seats, GPS, Remote Start",2,Used,Yes,1
254,23,Porsche,24,Cayenne,1,2011,61218,27875.46,1,Electric,5,Orange,0,Automatic,786,Remote Start,1,New,No,0
255,2,BMW,115,X5,7,2017,119131,7173.064,1,Electric,1,Blue,1,Manual,956,"Sunroof, Backup Camera, Heated Seats, Bluetooth",1,New,Yes,1
256,9,Fiat,4,500,12,2022,50946,33813.11,3,Hybrid,6,Red,0,Automatic,315,"GPS, Backup Camera",2,Used,No,0
257,16,Land Rover,111,Velar,11,2021,65731,26146.84,2,Gasoline,7,Silver,0,Automatic,341,"GPS, Bluetooth",2,Used,Yes,1
258,18,Mazda,20,CX-5,10,2020,108584,18596.232,0,Diesel,5,Orange,0,Automatic,0,Backup Camera,2,Used,Yes,1
259,28,Volkswagen,16,Beetle,9,2019,96251,16509.104,1,Electric,1,Blue,0,Automatic,157,Bluetooth,0,Like New,Yes,1
260,5,Chevrolet,31,Cruze,8,2018,32909,24110.704,1,Electric,7,Silver,0,Automatic,623,"Heated Seats, Sunroof, Remote Start",2,Used,Yes,1
261,7,Chrysler,113,Voyager,12,2022,68772,31269.04,3,Hybrid,9,Yellow,0,Automatic,461,"GPS, Sunroof, Leather Seats",0,Like New,Yes,1
262,26,Tesla,76,Model X,6,2016,97562,22594.152,2,Gasoline,3,Gray,0,Automatic,584,"Heated Seats, Remote Start, Bluetooth, GPS",0,Like New,Yes,1
263,6,Chevy,98,Silverado,7,2017,87279,20909.21,1,Electric,8,White,0,Automatic,550,"Heated Seats, Leather Seats",0,Like New,No,0
264,22,Nissan,70,Maxima,3,2013,58154,34057.856,1,Electric,8,White,0,Automatic,45,"Backup Camera, GPS, Remote Start, Heated Seats",1,New,Yes,1
265,13,Jaguar,46,F-Type,9,2019,87684,21724.256,1,Electric,9,Yellow,0,Automatic,647,"Leather Seats, Backup Camera, Remote Start, GPS",2,Used,Yes,1
266,16,Land Rover,35,Defender,7,2017,146759,5172.256,1,Electric,4,Green,0,Automatic,217,"Bluetooth, Heated Seats, GPS, Backup Camera",0,Like New,Yes,1
267,20,Mercedes,9,A-Class,9,2019,31410,15715.704,1,Electric,8,White,1,Manual,9,"Backup Camera, Bluetooth, Heated Seats, Leather Seats",1,New,Yes,1
268,13,Jaguar,119,XJ,3,2013,114862,29225.656,1,Electric,7,Silver,1,Manual,79,"Backup Camera, Leather Seats",0,Like New,Yes,1
269,7,Chrysler,25,Charger,1,2011,75765,32947.152,3,Hybrid,4,Green,0,Automatic,859,"Remote Start, GPS, Leather Seats, Sunroof",1,New,Yes,1
270,13,Jaguar,118,XF,10,2020,140530,23223.376,1,Electric,9,Yellow,1,Manual,381,"GPS, Heated Seats, Leather Seats, Remote Start",0,Like New,Yes,1
271,20,Mercedes,54,GLC,7,2017,30244,20194.776,1,Electric,3,Gray,1,Manual,466,"GPS, Sunroof, Remote Start",0,Like New,Yes,1
272,14,Kia,102,Sportage,3,2013,146148,10283.4,1,Electric,7,Silver,1,Manual,447,"GPS, Sunroof, Backup Camera, Bluetooth",2,Used,Yes,1
273,23,Porsche,24,Cayenne,2,2012,93444,19185.392,3,Hybrid,0,Black,0,Automatic,262,"Bluetooth, Remote Start",1,New,Yes,1
274,28,Volkswagen,85,Passat,9,2019,108666,13764.928,3,Hybrid,7,Silver,1,Manual,839,"Remote Start, GPS",0,Like New,Yes,1
275,11,Honda,13,Accord,10,2020,70967,37855.744,2,Gasoline,1,Blue,0,Automatic,314,GPS,0,Like New,Yes,1
276,13,Jaguar,60,I-Pace,0,2010,11911,31753.616,2,Gasoline,0,Black,1,Manual,471,Heated Seats,2,Used,Yes,1
277,18,Mazda,20,CX-5,3,2013,69853,30553.36,3,Hybrid,8,White,0,Automatic,314,GPS,2,Used,Yes,1
278,14,Kia,52,Forte,7,2017,127471,39099.336,1,Electric,5,Orange,1,Manual,581,"Heated Seats, Remote Start, Backup Camera, Sunroof",1,New,Yes,1
279,16,Land Rover,111,Velar,4,2014,96008,26674.33,0,Diesel,0,Black,1,Manual,254,"Bluetooth, Leather Seats, Remote Start, GPS",0,Like New,No,0
280,27,Toyota,92,RAV4,12,2022,40730,16379.856,3,Hybrid,5,Orange,0,Automatic,209,"Bluetooth, GPS, Sunroof, Remote Start",2,Used,Yes,1
281,9,Fiat,5,500X,12,2022,6892,23735.64,0,Diesel,4,Green,1,Manual,576,"Heated Seats, Remote Start",0,Like New,Yes,1
282,18,Mazda,21,CX-9,3,2013,73938,6851.552,0,Diesel,5,Orange,1,Manual,698,"Leather Seats, GPS, Remote Start, Backup Camera",0,Like New,Yes,1
283,28,Volkswagen,62,Jetta,10,2020,124365,26238.256,1,Electric,2,Brown,1,Manual,628,Leather Seats,1,New,Yes,1
284,10,Ford,44,Explorer,0,2010,53742,39003.976,1,Electric,3,Gray,0,Automatic,628,Leather Seats,2,Used,Yes,1
285,2,BMW,115,X5,0,2010,134388,11818.768,3,Hybrid,3,Gray,1,Manual,157,Bluetooth,0,Like New,Yes,1
286,2,BMW,115,X5,0,2010,74862,31923.504,2,Gasoline,5,Orange,1,Manual,928,"Remote Start, Sunroof, GPS",1,New,Yes,1
287,1,Audi,89,Q5,6,2016,121119,12897.84,2,Gasoline,1,Blue,1,Manual,1074,"Sunroof, Remote Start",2,Used,Yes,1
288,28,Volkswagen,85,Passat,2,2012,16058,30810.088,2,Gasoline,3,Gray,1,Manual,184,"Bluetooth, GPS",2,Used,Yes,1
289,20,Mercedes,18,C-Class,3,2013,118812,15682.488,0,Diesel,3,Gray,0,Automatic,314,GPS,0,Like New,Yes,1
290,7,Chrysler,113,Voyager,11,2021,45630,17370.352,2,Gasoline,1,Blue,0,Automatic,876,"Remote Start, Heated Seats, GPS",0,Like New,Yes,1
291,10,Ford,50,Focus,10,2020,45348,29247.816,2,Gasoline,8,White,1,Manual,938,"Remote Start, Sunroof, Leather Seats",1,New,Yes,1
292,27,Toyota,103,Tacoma,5,2015,40319,13025.064,2,Gasoline,9,Yellow,1,Manual,646,"Leather Seats, Backup Camera, Remote Start, Bluetooth",2,Used,Yes,1
293,12,Hyundai,96,Santa Fe,4,2014,47033,6479.56,0,Diesel,9,Yellow,1,Manual,372,"GPS, Heated Seats, Backup Camera, Sunroof",0,Like New,Yes,1
294,5,Chevrolet,98,Silverado,9,2019,100440,31936.6,0,Diesel,7,Silver,0,Automatic,53,"Backup Camera, Heated Seats",2,Used,Yes,1
295,13,Jaguar,60,I-Pace,2,2012,79220,15613.6,1,Electric,0,Black,0,Automatic,786,Remote Start,2,Used,Yes,1
296,11,Honda,13,Accord,0,2010,57973,7853.984,0,Diesel,0,Black,0,Automatic,117,"Backup Camera, Remote Start, Heated Seats, Bluetooth",2,Used,Yes,1
297,10,Ford,50,Focus,3,2013,23579,4471.096,0,Diesel,9,Yellow,0,Automatic,74,"Backup Camera, Heated Seats, Sunroof",0,Like New,Yes,1
298,14,Kia,79,Optima,9,2019,74681,23044.752,2,Gasoline,3,Gray,0,Automatic,471,Heated Seats,1,New,Yes,1
299,26,Tesla,77,Model Y,3,2013,55625,22942.912,0,Diesel,2,Brown,0,Automatic,786,Remote Start,2,Used,Yes,1
300,7,Chrysler,1,300,10,2020,125250,29291.816,3,Hybrid,0,Black,0,Automatic,551,"Heated Seats, Leather Seats, Backup Camera",1,New,Yes,1
301,9,Fiat,37,Doblo,5,2015,87615,23802.928,1,Electric,7,Silver,1,Manual,95,"Backup Camera, Leather Seats, Remote Start",2,Used,Yes,1
302,6,Chevy,98,Silverado,6,2016,149241,37341.288,1,Electric,7,Silver,1,Manual,471,Heated Seats,0,Like New,Yes,1
303,10,Ford,50,Focus,9,2019,9273,28292.42,1,Electric,6,Red,1,Manual,373,"GPS, Heated Seats, Bluetooth",1,New,No,0
304,6,Chevy,107,Traverse,8,2018,45557,7394.336,3,Hybrid,7,Silver,0,Automatic,90,"Backup Camera, Leather Seats, Heated Seats",1,New,Yes,1
305,22,Nissan,94,Rogue,1,2011,109804,24486.336,0,Diesel,0,Black,1,Manual,868,"Remote Start, Heated Seats, Backup Camera, GPS",0,Like New,Yes,1
306,9,Fiat,84,Panda,0,2010,105020,6825.184,2,Gasoline,7,Silver,1,Manual,786,Remote Start,0,Like New,Yes,1
307,26,Tesla,74,Model 3,10,2020,105266,5948.608,2,Gasoline,7,Silver,0,Automatic,367,"GPS, Heated Seats",0,Like New,Yes,1
308,18,Mazda,21,CX-9,12,2022,137311,7242.984,3,Hybrid,3,Gray,1,Manual,446,"GPS, Sunroof, Backup Camera",1,New,Yes,1
309,10,Ford,44,Explorer,6,2016,73827,7062.84,3,Hybrid,8,White,0,Automatic,1026,"Sunroof, Heated Seats, Backup Camera, Leather Seats",0,Like New,Yes,1
310,6,Chevy,107,Traverse,11,2021,142428,16081.06,2,Gasoline,3,Gray,1,Manual,471,Heated Seats,0,Like New,No,0
311,25,Subaru,30,Crosstrek,5,2015,96306,13572.04,1,Electric,2,Brown,0,Automatic,152,"Backup Camera, Sunroof, Remote Start",0,Like New,No,0
312,11,Honda,87,Pilot,0,2010,66207,11188.664,1,Electric,8,White,0,Automatic,79,"Backup Camera, Leather Seats",1,New,Yes,1
313,28,Volkswagen,62,Jetta,5,2015,34170,14984.248,3,Hybrid,6,Red,1,Manual,105,"Backup Camera, Remote Start",1,New,Yes,1
314,22,Nissan,64,Leaf,7,2017,42053,29022.56,2,Gasoline,4,Green,0,Automatic,157,Bluetooth,0,Like New,Yes,1
315,20,Mercedes,95,S-Class,4,2014,18915,20738.592,2,Gasoline,0,Black,1,Manual,850,"Remote Start, GPS, Heated Seats",2,Used,Yes,1
316,28,Volkswagen,105,Tiguan,3,2013,104798,22307.448,2,Gasoline,7,Silver,1,Manual,629,"Leather Seats, Backup Camera",2,Used,Yes,1
317,23,Porsche,104,Taycan,11,2021,10633,5431.088,1,Electric,7,Silver,1,Manual,157,Bluetooth,0,Like New,Yes,1
318,14,Kia,52,Forte,10,2020,84253,12503.368,1,Electric,6,Red,1,Manual,739,"Leather Seats, Remote Start, Bluetooth",0,Like New,Yes,1
319,18,Mazda,73,Mazda6,1,2011,105193,22745.84,0,Diesel,4,Green,0,Automatic,178,"Bluetooth, Backup Camera, Remote Start, Sunroof",2,Used,Yes,1
320,6,Chevy,98,Silverado,3,2013,41327,24917.104,0,Diesel,8,White,1,Manual,895,"Remote Start, Leather Seats, Backup Camera, Heated Seats",2,Used,Yes,1
321,12,Hyundai,40,Elantra,8,2018,144712,38149.656,2,Gasoline,8,White,1,Manual,1080,"Sunroof, Remote Start, Bluetooth",1,New,Yes,1
322,23,Porsche,68,Macan,2,2012,54265,7843.768,0,Diesel,6,Red,1,Manual,707,"Leather Seats, Heated Seats",2,Used,Yes,1
323,27,Toyota,58,Highlander,1,2011,129938,8827.12,3,Hybrid,7,Silver,0,Automatic,750,"Leather Seats, Remote Start, Heated Seats, Backup Camera",0,Like New,Yes,1
324,10,Ford,78,Mustang,12,2022,8935,37315.664,3,Hybrid,1,Blue,0,Automatic,944,"Sunroof, Backup Camera",1,New,Yes,1
325,13,Jaguar,46,F-Type,7,2017,69692,24240.01,2,Gasoline,2,Brown,1,Manual,71,"Backup Camera, Heated Seats, Remote Start, GPS",2,Used,No,0
326,16,Land Rover,36,Discovery,7,2017,124773,42215.45,2,Gasoline,1,Blue,1,Manual,61,"Backup Camera, Heated Seats, GPS, Leather Seats",2,Used,No,0
327,28,Volkswagen,105,Tiguan,6,2016,84837,31852.376,1,Electric,9,Yellow,0,Automatic,471,Heated Seats,0,Like New,Yes,1
328,16,Land Rover,93,Range Rover,7,2017,123409,7255.872,2,Gasoline,8,White,0,Automatic,1012,"Sunroof, GPS, Leather Seats",0,Like New,Yes,1
329,23,Porsche,104,Taycan,11,2021,57935,35771.744,2,Gasoline,3,Gray,1,Manual,314,GPS,2,Used,Yes,1
330,1,Audi,10,A3,10,2020,100143,8838.79,3,Hybrid,5,Orange,0,Automatic,786,Remote Start,0,Like New,No,0
331,5,Chevrolet,69,Malibu,9,2019,44345,12295.58,0,Diesel,8,White,0,Automatic,608,"Heated Seats, Sunroof, Bluetooth",0,Like New,No,0
332,5,Chevrolet,98,Silverado,2,2012,58176,4127.184,1,Electric,6,Red,1,Manual,0,Backup Camera,0,Like New,Yes,1
333,13,Jaguar,118,XF,3,2013,129705,25418.23,3,Hybrid,0,Black,0,Automatic,393,"GPS, Leather Seats",1,New,No,0
334,11,Honda,27,Civic,10,2020,96493,5321.96,2,Gasoline,2,Brown,1,Manual,314,GPS,0,Like New,Yes,1
335,25,Subaru,51,Forester,2,2012,79548,25999.232,0,Diesel,9,Yellow,1,Manual,283,"Bluetooth, Remote Start, Sunroof",1,New,Yes,1
336,2,BMW,114,X3,8,2018,22019,14541.976,0,Diesel,0,Black,1,Manual,550,"Heated Seats, Leather Seats",0,Like New,Yes,1
337,9,Fiat,4,500,1,2011,143660,39538.816,3,Hybrid,2,Brown,1,Manual,116,"Backup Camera, Remote Start, Heated Seats",0,Like New,Yes,1
338,14,Kia,100,Sorento,9,2019,135127,22709.408,3,Hybrid,9,Yellow,0,Automatic,692,"Leather Seats, GPS, Heated Seats",2,Used,Yes,1
339,27,Toyota,103,Tacoma,10,2020,35913,30548.864,0,Diesel,2,Brown,1,Manual,169,"Bluetooth, Backup Camera, Leather Seats",0,Like New,Yes,1
340,27,Toyota,29,Corolla,11,2021,78826,13159.032,2,Gasoline,3,Gray,1,Manual,314,GPS,2,Used,Yes,1
341,12,Hyundai,108,Tucson,6,2016,12632,33953.536,0,Diesel,7,Silver,1,Manual,859,"Remote Start, GPS, Leather Seats, Sunroof",2,Used,Yes,1
342,11,Honda,87,Pilot,8,2018,92846,20648.92,3,Hybrid,6,Red,1,Manual,628,Leather Seats,2,Used,Yes,1
343,7,Chrysler,1,300,12,2022,97692,6383.672,0,Diesel,3,Gray,0,Automatic,105,"Backup Camera, Remote Start",0,Like New,Yes,1
344,18,Mazda,73,Mazda6,9,2019,35630,35125.376,1,Electric,7,Silver,0,Automatic,943,Sunroof,0,Like New,Yes,1
345,26,Tesla,76,Model X,7,2017,84332,14726.29,1,Electric,8,White,0,Automatic,445,"GPS, Sunroof",0,Like New,No,0
346,16,Land Rover,36,Discovery,12,2022,131527,36578.408,0,Diesel,1,Blue,1,Manual,682,"Leather Seats, GPS, Backup Camera",0,Like New,Yes,1
347,11,Honda,13,Accord,11,2021,14582,20537.264,2,Gasoline,6,Red,1,Manual,1007,"Sunroof, GPS, Heated Seats",1,New,Yes,1
348,16,Land Rover,43,Evoque,0,2010,86826,26998.632,0,Diesel,7,Silver,0,Automatic,22,"Backup Camera, Bluetooth, Sunroof",1,New,Yes,1
349,1,Audi,12,A6,2,2012,46286,13850.928,2,Gasoline,2,Brown,0,Automatic,252,"Bluetooth, Leather Seats, Remote Start",1,New,Yes,1
350,7,Chrysler,25,Charger,2,2012,23675,15209.592,1,Electric,5,Orange,1,Manual,943,Sunroof,1,New,Yes,1
351,10,Ford,45,F-150,6,2016,19103,8875.38,3,Hybrid,8,White,1,Manual,237,"Bluetooth, Leather Seats, Backup Camera",2,Used,No,0
352,2,BMW,114,X3,9,2019,39549,7344.984,3,Hybrid,0,Black,1,Manual,751,"Leather Seats, Remote Start, Heated Seats, Bluetooth",0,Like New,Yes,1
