ID,Car MakeID,Car ModelID,YearID,Mileage,Price,Fuel TypeID,ColorID,TransmissionID,Options/FeaturesID,ConditionID,AccidentID
494,1,11,11,54341,34924.43,0,9,0,869,2,1
495,2,3,12,126484,9333.96,3,6,0,1088,1,1
496,7,25,3,82288,24499.50,3,6,1,1076,1,1
497,10,78,6,132428,22480.81,3,1,0,18,2,1
498,22,97,7,35655,21812.40,1,9,1,571,1,1
499,14,101,3,138073,14886.61,1,2,1,1032,1,0
500,5,107,3,79044,28865.11,2,9,0,131,1,1
501,1,10,7,84600,12449.88,2,6,1,629,0,1
502,10,45,5,117884,10128.62,0,0,0,819,0,0
503,6,41,2,140105,25754.42,2,6,1,786,0,1
504,9,106,12,31704,33649.97,2,5,0,236,1,1
505,28,105,12,137617,21942.08,2,8,1,786,0,1
506,20,9,6,6726,16039.22,3,7,1,157,2,0
507,14,101,5,69343,9458.00,3,1,0,946,0,1
508,23,24,12,7607,29834.53,2,0,1,996,0,1
509,18,72,10,44571,45613.00,2,5,1,582,0,0
510,14,79,4,143357,25974.44,0,4,1,522,2,1
511,28,62,0,145884,16041.74,0,5,1,12,1,1
512,27,23,12,146540,31662.66,0,3,1,786,2,0
513,14,52,10,138037,16761.04,2,0,1,239,0,1
514,14,52,4,41692,37145.79,0,0,1,1012,2,0
515,25,30,1,29182,7798.72,0,9,0,493,0,0
516,7,38,8,108489,35392.54,3,4,1,908,2,1
517,13,119,2,139528,35077.78,2,1,1,1,0,1
518,1,90,6,33923,8351.19,1,6,0,273,1,1
519,13,117,12,42452,9117.03,3,6,1,865,0,1
520,13,117,1,148533,16551.36,2,4,1,302,2,1
521,11,48,10,125831,31420.44,3,8,1,767,1,1
522,23,68,10,28207,35174.33,2,2,1,628,2,1
523,9,106,9,18860,38462.54,0,9,0,157,1,1
524,20,39,11,121452,7047.33,1,4,0,1069,0,1
525,27,92,5,105141,13258.40,2,0,0,184,0,1
526,11,19,6,49352,6120.90,1,8,0,1002,2,1
527,11,87,5,72615,17518.47,2,6,0,128,1,1
528,22,14,5,126850,23912.36,2,9,0,157,0,1
529,6,107,10,31610,12867.38,0,3,1,891,0,1
530,14,102,2,69267,23351.28,3,5,1,791,1,1
531,27,23,7,76644,25523.24,3,7,0,628,2,1
532,6,107,1,83810,7229.74,2,8,1,514,0,1
533,23,68,3,89315,16298.67,3,2,1,0,1,1
534,13,117,0,50491,23592.34,3,4,0,786,2,0
535,23,8,5,103664,33788.81,1,4,0,943,2,1
536,14,100,7,7454,11974.74,2,3,1,881,1,1
537,26,77,5,14645,14107.23,0,6,0,786,2,1
538,22,64,8,134502,10137.18,0,2,0,628,1,1
539,22,64,3,142122,37800.45,1,1,0,468,2,0
540,25,30,4,36907,28486.25,3,9,1,341,2,1
541,25,65,7,87900,4185.74,0,7,0,602,2,1
542,2,115,3,48117,15852.09,2,0,0,0,0,1
543,12,108,3,33269,21048.75,1,6,1,786,2,1
544,9,106,7,30079,33140.69,2,0,0,876,1,0
545,11,27,12,120846,5972.40,3,0,0,157,2,1
546,18,21,1,112769,12392.03,2,9,1,157,0,1
547,27,103,8,91034,25161.28,2,0,0,79,2,1
548,16,43,5,115364,21330.38,3,8,0,628,1,1
549,28,16,6,139512,38550.69,1,3,0,7,1,1
550,14,79,8,42906,6063.43,2,4,1,839,1,1
551,12,99,10,129708,29012.14,3,2,1,986,2,1
552,1,10,12,16060,21853.50,2,1,0,1022,0,1
553,12,96,3,109939,10632.80,2,7,0,0,1,1
554,1,89,4,120450,10998.53,1,6,0,739,1,1
555,5,69,8,69478,10427.49,2,8,1,1022,1,1
556,1,12,3,84972,25529.17,1,7,0,314,2,0
557,11,13,12,54713,10900.53,3,7,1,315,2,1
558,7,25,8,82118,32425.16,1,1,0,787,2,1
559,7,113,3,26340,32247.95,2,8,1,148,2,1
560,14,102,11,131693,29763.39,3,9,1,628,2,1
561,26,75,7,66442,22815.50,1,4,1,159,2,0
562,11,27,4,121524,22677.54,0,2,0,1091,0,1
563,14,101,5,76570,17765.35,0,9,0,342,0,1
564,16,111,10,25488,32291.44,0,0,0,0,1,1
565,20,54,3,91308,13000.85,1,1,0,786,2,1
566,28,85,5,110856,38049.34,2,9,0,576,0,1
567,20,9,3,140220,25132.13,3,9,1,1022,1,1
568,25,51,7,122957,43382.49,2,7,0,545,2,0
569,14,52,3,114876,19325.90,3,5,1,628,0,1
570,11,19,9,107468,39286.20,0,4,0,996,2,1
571,12,63,7,84860,7356.70,2,5,0,628,1,1
572,20,18,6,79401,11412.12,1,5,0,38,0,1
573,12,96,6,46165,39625.42,0,5,1,908,0,1
574,28,105,11,129460,9716.13,1,2,0,697,2,1
575,23,8,6,69707,22930.83,3,9,1,157,2,1
576,23,68,11,82974,18079.26,0,4,0,1041,1,1
577,18,72,3,46400,13855.94,1,0,0,157,0,1
578,2,0,8,90462,18763.46,0,3,0,441,2,1
579,12,96,3,108985,5359.89,1,0,0,1010,0,1
580,23,24,7,78175,34296.25,0,6,0,0,1,1
581,18,73,1,7938,28385.79,0,9,1,471,1,1
582,6,98,7,17518,34114.04,2,4,1,314,0,1
583,18,73,3,103210,36715.23,0,0,0,157,0,1
584,20,18,3,30323,32689.27,0,8,0,169,0,1
585,9,5,8,108563,37801.24,2,1,0,702,1,1
586,12,40,6,60775,20515.94,2,3,1,970,1,1
587,9,37,1,145556,32485.35,0,3,0,594,2,1
588,5,69,10,131387,6430.49,2,2,1,628,0,1
589,27,92,12,37520,18898.19,3,1,0,986,1,0
590,11,87,3,14937,12570.30,3,7,0,0,0,1
591,25,61,12,11211,12244.36,1,7,0,865,1,1
592,26,77,8,89315,10607.64,2,0,1,471,1,1
593,11,13,2,29054,10252.33,0,1,0,723,0,1
594,26,77,2,70265,14911.62,3,1,1,1095,0,1
595,13,119,6,137459,25938.19,3,8,1,848,1,1
596,6,98,4,104732,20691.45,3,3,1,157,2,1
597,11,87,3,45560,36980.75,2,6,1,1032,0,1
598,13,46,10,23673,23395.44,2,0,1,917,2,0
599,22,94,8,133089,26859.27,1,6,1,996,0,1
600,14,79,11,43766,13407.90,3,8,1,314,1,1
601,2,114,6,26062,22667.34,0,4,0,126,0,1
602,7,1,11,112900,31088.64,2,0,1,602,1,1
603,28,62,2,133902,4056.83,2,4,1,742,2,1
604,11,13,7,52706,22094.10,2,9,0,471,1,1
605,5,41,4,112162,19866.30,2,8,0,359,0,1
606,27,92,3,130277,21467.00,2,6,0,314,0,1
607,20,95,12,6903,17523.97,1,9,1,226,0,1
608,12,99,5,109456,22029.61,2,7,1,890,1,0
609,27,92,1,144101,14060.83,0,7,1,563,2,1
610,27,58,0,90334,28405.46,0,2,1,1085,0,1
611,18,20,9,56138,29629.91,2,8,1,773,1,1
612,6,98,3,60480,10135.59,2,0,1,288,2,1
613,22,70,11,72535,27973.58,2,8,1,105,1,1
614,2,3,6,105047,27541.10,3,1,0,430,0,1
615,12,63,3,35436,30777.76,0,7,1,321,2,0
616,20,9,6,88792,31766.11,0,5,0,0,1,1
617,23,68,2,82810,34139.80,3,9,0,576,2,1
618,10,44,5,85974,22085.61,2,3,1,233,2,1
619,12,99,11,60210,34530.52,0,6,0,881,0,1
620,27,92,6,93450,24009.69,3,7,1,221,0,0
621,6,69,1,39314,15643.07,2,3,1,1022,2,1
622,13,46,2,59988,14816.14,0,6,1,1074,2,0
623,5,98,1,98214,39069.71,0,6,0,732,2,1
624,10,45,3,108978,21590.54,0,4,0,597,0,1
625,14,79,1,35573,8718.66,3,5,0,587,1,0
626,7,25,6,131927,49997.94,3,3,0,471,1,0
627,6,98,6,10176,18176.67,3,0,0,787,1,1
628,5,98,8,122239,32818.46,2,6,0,315,2,1
629,22,14,1,37693,22221.34,1,5,0,184,0,1
630,16,43,10,145011,20017.13,3,7,1,471,2,1
631,10,42,0,54302,9100.02,0,8,0,708,2,1
632,25,80,8,71838,13384.28,0,4,1,554,1,1
633,2,3,10,55496,29720.02,0,4,0,329,0,1
634,22,14,8,33833,28623.26,3,0,1,278,2,1
635,26,76,0,30676,21972.02,0,4,0,137,1,0
636,16,43,11,78923,23855.52,2,6,0,210,0,1
637,6,107,9,110552,21167.02,0,3,0,759,2,1
638,7,1,0,102032,29470.09,0,2,1,970,2,1
639,23,104,4,77305,38294.18,0,3,0,850,0,1
640,2,115,1,48283,24711.40,2,3,1,1074,1,1
641,16,111,11,37687,18596.98,0,6,1,576,2,1
642,16,111,0,122611,38727.30,0,8,0,456,0,1
643,18,73,5,34683,16166.51,0,5,0,280,0,1
644,7,113,3,84906,37447.93,2,9,1,0,1,1
645,23,68,4,97770,7857.90,1,8,1,943,0,1
646,13,118,1,143699,22515.47,0,4,0,865,0,1
647,22,70,7,108640,17475.14,1,4,0,943,2,1
648,23,24,2,97730,30895.28,2,7,0,414,1,1
649,25,61,0,47024,27983.38,3,3,0,883,0,1
650,18,67,11,106934,8731.04,2,6,0,786,1,1
651,26,74,10,94690,24334.93,2,4,1,462,0,0
652,16,93,3,78698,31602.19,1,1,1,471,1,1
653,16,111,2,54458,39731.86,0,1,0,157,1,1
654,20,39,6,9629,26192.82,2,6,1,655,0,1
655,25,30,0,138657,24218.28,2,3,0,231,0,0
656,26,76,0,52645,5472.01,2,7,0,48,0,1
657,5,69,7,100310,16034.16,2,0,0,226,2,1
658,7,38,9,102410,12577.08,1,1,1,576,1,1
659,9,4,0,54921,10945.39,3,0,0,618,2,1
660,6,98,0,38510,10901.44,1,5,1,943,0,1
661,2,114,6,142301,37527.96,2,8,1,331,2,1
662,20,9,7,144583,35329.21,2,8,1,948,2,1
663,5,98,2,62096,31645.07,2,5,1,897,2,0
664,22,64,1,49855,12061.46,0,3,0,661,2,1
665,26,75,8,35457,4050.40,1,2,1,571,0,1
666,9,84,5,20011,33167.99,2,7,0,184,2,0
667,6,107,1,105134,38043.62,1,2,0,237,0,1
668,18,73,7,65744,30273.23,3,7,0,781,0,1
669,20,95,7,52292,27312.31,2,3,0,393,1,1
670,2,114,3,124281,36728.72,3,0,0,943,2,1
671,18,72,1,8552,39355.06,2,8,0,472,1,0
672,27,23,12,32876,23525.33,1,0,0,898,1,1
673,13,118,3,19647,23566.95,1,5,0,0,1,1
674,28,62,8,113864,9106.06,0,6,0,210,0,1
675,28,57,10,105858,28723.58,2,9,0,157,1,1
676,14,79,9,92483,8260.63,2,6,0,100,1,1
677,11,19,9,80236,16541.89,2,3,1,876,2,1
678,27,29,12,43427,15529.22,3,9,1,511,1,1
679,12,99,2,105930,16693.91,3,4,1,723,2,1
680,18,21,8,135312,23394.90,3,5,0,123,0,1
681,26,76,0,58288,39780.59,2,7,1,157,1,1
682,14,100,4,125688,9189.05,3,1,0,367,1,1
683,11,87,11,11906,29060.41,3,7,0,943,2,1
684,9,5,0,43505,17148.79,2,1,0,891,1,1
685,13,118,11,143267,29148.30,1,9,1,878,2,1
686,1,89,0,13419,25750.25,0,5,0,604,1,1
687,7,38,4,64589,19252.13,0,3,0,550,2,1
688,18,67,0,62385,18122.47,2,9,1,691,0,1
689,20,54,1,32367,6801.11,1,6,0,314,0,1
690,20,95,0,86033,10758.78,0,6,0,0,0,1
691,13,117,0,87465,7355.59,1,6,1,288,0,1
692,14,100,11,30527,15927.46,2,5,0,30,1,1
693,11,87,1,29455,47876.82,0,1,0,1054,2,0
694,28,85,9,117958,5440.46,3,1,0,53,2,1
695,13,117,12,8916,9134.41,1,5,0,255,0,1
696,2,3,9,100244,16721.26,2,8,1,938,0,1
697,1,90,7,15378,21356.24,1,4,1,167,2,0
698,14,79,10,113316,27767.41,1,6,0,628,2,0
699,1,12,6,46472,24524.82,2,1,1,1075,0,1
700,23,8,1,52257,30344.02,3,4,0,157,0,1
701,12,63,7,60741,36603.09,3,0,1,1048,0,0
702,20,54,9,13211,39561.18,3,6,1,393,0,1
703,27,103,4,71078,33605.93,2,8,0,157,0,0
704,23,83,8,61126,28107.20,1,8,0,829,1,1
705,20,54,6,131255,21117.98,0,4,1,0,2,1
706,9,5,1,42910,15654.38,1,6,0,823,0,1
707,22,64,11,5963,39576.59,0,9,0,1022,1,1
708,6,98,9,103974,11780.94,0,1,0,157,0,1
709,28,16,1,135844,27360.82,3,4,1,4,0,1
710,23,83,5,51372,23899.13,0,5,1,500,0,1
711,2,0,1,9306,26185.38,3,0,1,112,2,1
712,25,51,3,124178,23857.17,2,1,1,1046,1,1
713,14,100,8,79345,13633.93,1,3,1,943,2,1
714,10,45,0,45206,32458.37,1,7,0,131,2,1
715,20,95,10,108105,33827.80,3,8,1,173,2,1
716,26,74,11,38116,22153.26,3,3,0,314,0,1
717,27,103,0,45120,5001.46,2,2,1,585,1,1
718,26,75,4,55811,23275.02,0,4,1,409,2,1
719,7,82,1,125357,37379.17,2,0,0,419,0,1
720,13,46,3,107445,7624.18,2,4,0,602,0,1
721,18,20,10,123195,33107.77,0,3,0,157,1,1
722,14,101,9,148257,4180.52,1,0,0,0,2,1
723,16,93,3,100653,8132.38,0,6,1,471,1,1
724,11,19,4,131241,13965.69,2,7,1,148,0,0
725,5,41,10,78684,38627.37,2,2,1,1092,1,1
726,12,63,1,105413,19455.26,1,7,0,0,0,1
727,22,64,6,81932,25739.75,1,4,0,1054,1,1
728,26,74,3,102428,17390.71,1,0,0,760,0,1
729,12,99,8,22363,17881.27,0,5,0,0,1,1
730,25,30,5,88917,11133.42,2,9,1,444,1,1
731,9,84,9,105363,12511.19,2,3,0,259,2,1
732,6,107,0,93444,27211.92,2,9,0,283,0,1
733,2,116,12,87096,21777.47,2,4,1,878,2,1
734,9,4,0,63724,5722.03,2,8,0,681,0,1
735,20,54,8,6295,37627.98,2,3,0,347,1,1
736,9,37,4,49653,37294.90,3,0,0,616,0,1
737,7,113,10,133477,39148.58,1,9,0,530,1,1
738,6,98,10,58973,29018.74,2,9,0,1074,1,1
739,20,9,1,94246,11511.82,1,3,1,628,2,1
740,26,76,6,123602,35242.92,0,4,0,715,1,1
741,11,87,1,33888,15825.31,3,8,1,269,1,0
742,14,101,3,44484,18289.41,3,5,1,190,1,1
743,18,21,3,82071,10820.18,0,2,1,386,2,1
744,1,89,1,18929,36222.10,1,1,0,650,2,1
745,18,21,1,62642,30421.28,1,9,0,499,1,1
746,28,62,1,53517,22116.65,3,3,0,628,1,1
747,5,69,7,42180,38640.75,3,4,1,409,1,1
748,9,84,7,5263,21579.06,0,9,0,892,1,1
749,16,93,12,43425,31909.23,2,3,1,22,0,1
750,22,94,7,8554,33798.98,1,7,1,628,1,1
751,25,51,10,42128,16859.00,2,1,1,628,0,1
752,18,72,4,147846,36371.97,3,5,0,965,0,1
753,22,94,3,15774,24862.61,1,2,0,190,0,1
754,13,118,7,44381,22834.70,1,2,0,357,0,1
755,23,8,3,79191,42146.18,2,6,1,217,0,0
756,22,70,5,79256,32269.48,0,0,1,30,1,1
757,10,78,5,70202,33221.53,3,4,1,12,1,1
758,7,113,10,89536,32957.69,0,1,1,262,1,1
759,2,3,9,125888,23649.90,3,4,0,54,1,1
760,23,68,6,127303,19138.20,3,9,0,395,2,1
761,26,76,2,147414,36396.85,1,6,1,943,1,1
762,16,35,0,27192,5968.94,2,7,0,850,0,1
763,7,38,11,18898,36570.77,0,5,1,210,1,0
764,28,62,12,132128,26451.90,0,0,0,0,1,1
765,1,89,3,32159,21054.73,3,4,0,1066,1,1
766,9,37,10,37295,19564.74,2,8,0,53,2,1
767,6,98,7,130951,14441.30,2,2,1,1037,0,1
768,25,30,2,12332,14203.20,2,2,1,471,1,1
769,9,37,0,97989,38660.67,3,9,1,121,1,1
770,14,102,6,139491,6259.57,0,7,1,871,0,1
771,18,72,10,131810,17554.82,3,2,0,498,2,1
772,7,38,5,110846,6432.52,2,8,0,611,1,1
773,26,74,2,105685,31209.30,3,0,0,314,2,1
774,2,114,12,103126,25835.20,2,8,1,711,1,1
775,20,54,7,119691,28438.57,0,1,0,0,0,1
776,27,23,3,13713,33160.32,2,7,1,708,2,1
777,13,118,3,129186,22030.61,1,2,0,614,1,1
778,11,48,4,31453,8245.39,0,6,1,834,1,1
779,14,79,2,80515,8364.97,0,5,1,0,0,0
780,13,46,10,12858,5161.89,3,3,0,629,0,1
781,12,40,3,134382,6624.83,2,7,0,662,0,1
782,10,78,8,64046,34265.16,3,9,1,314,1,0
783,20,95,9,104454,28549.88,2,5,1,572,1,1
784,6,98,1,119806,8247.74,1,7,0,628,0,1
785,26,74,9,7634,12176.53,2,6,0,628,1,1
786,23,24,4,16460,15308.53,0,3,0,541,2,1
787,22,64,3,134742,29389.18,1,1,1,788,2,1
788,26,76,5,146929,22124.03,2,7,1,404,2,1
789,16,93,4,149956,11587.70,1,8,0,443,1,1
790,22,94,9,105709,14814.86,2,6,1,457,2,1
791,10,42,3,104438,13299.21,3,5,0,0,2,0
792,14,79,9,93137,37217.15,1,2,0,929,1,1
793,6,69,11,80345,43633.13,3,4,1,569,1,0
794,22,94,1,70518,31768.21,1,7,1,226,1,1
795,9,4,1,85450,30579.85,1,3,0,943,0,0
796,27,103,0,99037,21287.49,0,4,0,106,2,1
797,2,114,2,72634,31575.17,1,3,1,629,1,1
798,10,42,1,15093,10633.20,3,2,1,471,1,1
799,22,94,0,97624,23455.89,2,2,0,0,0,1
800,23,8,8,25303,12531.23,1,2,1,471,2,1
801,25,61,2,11473,15755.46,1,7,1,161,2,1
802,14,79,4,44338,36827.42,2,0,0,944,0,1
803,10,42,6,25563,38386.46,0,2,1,0,2,1
804,13,60,8,120610,15409.82,0,2,1,813,1,1
805,26,77,5,35255,36188.29,3,4,1,157,1,0
806,13,60,3,122694,32306.95,0,2,0,484,2,1
807,28,85,5,35923,6934.22,3,5,0,759,2,1
808,27,29,1,114740,16851.93,3,0,0,471,1,0
809,5,98,2,139977,35207.68,3,4,1,498,1,1
810,1,12,5,33251,39788.82,2,0,1,612,0,1
811,11,13,11,138529,7016.42,2,2,1,308,2,1
812,1,89,4,134313,16280.22,3,3,1,681,0,1
813,20,9,8,77943,24704.96,1,0,1,157,0,1
814,22,97,7,63624,35872.57,1,3,0,393,1,1
815,6,107,12,49263,6230.76,2,5,0,157,1,0
816,20,54,9,116805,30355.22,0,9,1,1082,1,1
817,11,19,11,35529,38863.82,2,1,0,289,0,1
818,2,3,0,118607,7615.80,1,1,0,629,2,1
819,18,73,10,56295,13550.30,0,9,0,744,2,1
820,16,93,0,118854,6421.41,0,8,0,484,0,1
821,13,60,10,52202,35604.02,0,3,1,132,0,1
822,1,89,1,80306,19105.38,3,7,0,628,2,1
823,23,68,10,34762,20641.04,3,8,1,341,0,0
824,22,64,3,112218,6188.92,1,3,1,1082,0,1
825,22,97,11,62395,16234.30,2,3,1,79,0,1
826,1,90,9,91424,8651.75,2,6,1,793,1,1
827,10,44,3,99921,29096.27,0,5,1,897,2,0
828,12,96,3,149952,30400.04,2,6,0,932,2,1
829,28,85,0,65294,26736.00,0,6,1,620,2,1
830,2,0,1,137254,29996.06,3,6,0,471,2,1
831,7,113,3,86838,32251.78,3,5,0,691,0,1
832,18,20,6,29395,12001.10,3,5,1,996,0,1
833,13,119,5,148283,29724.83,3,1,0,290,0,1
834,28,85,2,26924,7434.01,0,1,1,628,2,1
835,18,67,7,142207,30029.17,0,6,1,509,0,1
836,10,50,11,111570,44214.26,1,1,1,556,2,0
837,23,83,8,26347,46455.37,3,0,1,53,1,0
838,1,89,3,119714,35310.97,2,6,1,712,0,1
839,18,72,4,35823,19677.26,1,3,1,655,2,1
840,16,93,12,102321,22697.67,1,9,1,629,1,1
841,13,117,5,114131,10452.13,3,0,0,524,0,1
842,6,69,5,29828,6199.88,3,2,0,210,1,1
843,27,29,4,79498,33547.16,3,2,1,121,0,1
844,2,116,2,31994,30303.69,1,8,1,787,2,1
845,7,113,5,77676,38799.72,3,1,0,315,1,1
846,11,13,2,129640,35486.10,1,0,0,609,1,1
847,16,36,3,108087,17583.14,3,9,1,0,0,1
848,20,39,10,77807,29608.52,3,5,1,0,0,1
849,25,61,2,11631,35180.98,3,7,1,244,1,1
850,23,68,8,56088,4202.12,1,7,0,0,0,1
851,22,14,10,77076,33875.33,3,6,1,786,0,0
852,13,60,10,124139,21650.82,3,5,0,0,1,1
853,11,13,2,26711,19104.62,2,6,1,316,2,1
854,20,95,11,9371,15975.94,1,8,1,1034,2,1
855,20,95,2,74897,7022.87,3,6,1,720,2,1
856,22,64,5,35858,16292.29,2,2,1,628,1,1
857,2,115,5,10271,31602.02,2,1,1,210,0,1
858,20,39,4,18981,17655.18,1,8,1,742,1,1
859,5,69,4,120238,13523.62,3,7,1,315,0,1
860,18,73,8,60223,49719.00,3,7,1,326,1,0
861,22,70,7,73379,5132.13,2,5,0,11,0,1
862,7,82,5,32423,26660.99,2,8,1,535,0,1
863,14,52,2,127379,23684.01,2,9,1,1055,2,1
864,9,84,7,110159,18507.80,0,5,0,152,0,0
865,27,29,8,48616,37204.73,0,2,0,314,1,1
866,28,57,12,95728,25642.11,0,9,0,655,2,0
867,28,62,2,66914,34879.44,3,0,0,943,1,1
868,5,69,1,128417,23793.85,3,1,1,565,2,1
869,11,19,12,40003,18395.81,1,3,1,157,2,1
870,13,60,0,63115,35881.18,0,1,1,0,0,1
871,9,37,1,65312,8970.88,0,6,0,157,0,1
872,18,73,6,44517,14258.71,3,9,0,759,0,1
873,16,36,7,26663,20582.91,2,4,0,105,1,0
874,18,21,0,132438,27537.42,3,4,0,587,0,1
875,9,37,8,102733,32116.13,1,5,1,140,1,1
876,27,58,11,72590,11114.07,3,4,0,314,0,1
877,13,119,5,18126,36009.98,1,3,1,0,0,1
878,22,70,4,98555,19014.17,3,7,1,157,2,1
879,10,44,11,108865,12950.56,2,5,0,985,1,1
880,9,5,11,142247,24486.46,2,0,1,53,0,1
881,1,10,8,25647,16159.82,1,4,1,587,1,1
882,25,80,12,55238,24552.22,1,2,0,147,2,1
883,25,61,11,53683,13966.74,2,2,1,461,1,1
884,27,103,10,39017,17364.59,3,2,1,367,1,0
885,12,99,1,80453,30213.90,3,2,1,951,2,1
886,12,108,5,121492,9464.03,3,1,0,997,2,1
887,2,114,8,95518,6991.31,1,3,1,396,0,1
888,9,84,9,118123,23692.68,2,3,1,944,1,0
889,1,11,6,62227,11606.98,2,2,1,135,1,1
890,25,65,4,88729,31737.99,2,7,1,926,1,1
891,5,41,6,80604,4120.14,1,9,0,78,2,1
892,25,51,10,12612,26279.54,0,2,0,157,2,1
893,9,5,2,128709,28637.07,1,6,1,970,2,1
894,26,75,7,57372,15618.07,1,0,0,712,1,1
895,26,75,7,136128,27089.66,1,8,0,471,0,1
896,10,78,8,128262,43797.60,2,4,1,943,2,0
897,13,117,4,109437,33819.08,2,7,1,853,2,1
898,22,64,12,34303,37489.74,1,4,1,663,1,0
899,2,114,11,133863,31090.09,1,7,1,923,2,1
900,7,1,9,14370,31407.62,0,5,1,7,1,1
901,28,57,9,84886,21110.26,3,3,0,1,2,1
902,18,20,10,64747,5008.17,0,2,1,211,1,1
903,16,35,7,49671,48758.15,0,2,1,942,2,0
904,5,31,6,8730,28074.82,2,7,0,655,0,1
905,9,4,10,56627,16834.06,3,2,0,210,2,1
906,10,78,10,30910,38273.02,2,3,0,655,1,1
907,5,41,3,124554,10387.50,1,5,1,628,1,1
908,16,43,0,59455,12193.10,3,9,0,876,2,1
909,20,9,1,120840,7001.90,0,0,0,43,2,1
910,25,80,11,121035,31986.25,0,2,1,25,1,1
911,12,63,7,139794,17769.01,1,3,0,613,0,0
912,5,31,0,88678,36161.22,3,9,0,508,1,1
913,12,63,2,55749,40045.63,0,1,1,808,2,0
914,1,12,9,60126,30695.38,0,7,0,891,1,0
915,9,5,5,140388,39321.56,3,3,0,252,0,1
916,12,108,11,87666,20189.48,3,2,1,454,0,1
917,23,68,0,58008,14387.41,1,3,1,927,1,0
918,20,95,8,120370,34830.52,2,0,0,495,1,1
919,18,21,3,78437,39529.45,3,6,0,22,1,1
920,28,62,7,40201,35710.59,2,7,1,95,1,1
921,2,114,3,90941,30772.99,1,5,1,839,2,0
922,12,108,12,121874,30901.83,0,8,1,281,0,1
923,22,64,11,11065,9049.72,3,4,1,0,0,1
924,14,79,9,119611,39843.56,1,5,1,471,0,1
925,2,116,1,34447,23143.45,2,2,1,786,2,1
926,25,61,7,123302,36016.81,0,7,0,76,1,1
927,18,67,4,6665,26452.83,3,6,0,674,1,1
928,6,69,10,57515,31717.40,1,2,0,236,1,1
929,1,11,8,15342,32060.67,1,0,1,655,0,1
930,5,31,4,66074,37706.88,0,7,0,786,1,1
931,18,72,7,59679,17695.00,3,9,1,35,1,1
932,16,111,11,140396,8381.34,0,0,1,1064,2,1
933,2,116,5,130299,16487.80,2,9,0,1003,1,0
934,28,62,6,83825,12256.92,2,4,1,404,1,1
935,5,107,0,38540,22670.39,0,9,0,179,1,1
936,5,31,2,50780,37706.50,0,8,1,943,1,1
937,20,54,6,102827,36723.31,1,2,1,466,1,1
938,11,87,0,146420,17573.32,0,8,0,445,1,1
939,2,0,7,126748,39401.28,3,8,0,253,0,1
940,9,4,7,134185,30953.88,0,8,0,707,2,1
941,2,0,11,110863,17703.49,2,1,0,231,0,0
942,7,38,8,74920,31356.17,0,7,1,471,0,1
943,18,72,12,56877,39263.10,2,8,0,189,1,1
944,13,46,3,111340,20275.75,0,9,1,471,2,1
945,22,64,5,93409,39880.69,0,3,1,471,0,1
946,12,63,4,21545,32150.35,3,6,0,852,1,1
947,11,19,4,123637,19701.90,2,5,0,865,0,1
948,26,74,3,97782,28650.86,0,2,0,472,2,0
949,5,69,2,31250,28494.29,0,8,1,943,1,1
950,28,105,8,115431,36174.80,3,7,0,314,2,1
951,22,64,10,86685,11515.18,2,6,1,911,1,1
952,5,31,6,55691,12948.64,1,0,0,370,0,1
953,20,9,2,77212,31381.05,2,0,1,730,2,1
954,1,90,11,124109,9532.36,1,3,0,471,0,1
955,23,83,9,49159,35544.72,3,3,0,471,2,1
956,9,106,5,68253,35297.01,3,4,1,871,1,1
957,22,64,5,115007,28011.22,1,7,0,654,1,1
958,7,113,10,74665,7742.76,3,5,1,0,2,1
959,1,90,12,30841,24722.52,2,1,1,589,2,1
960,23,83,9,142039,5341.94,3,4,0,471,1,1
961,12,40,4,113041,41085.29,3,3,1,676,2,0
962,10,50,7,73989,31670.00,0,1,1,912,2,1
963,2,3,5,146095,30634.94,0,7,1,182,1,1
964,18,73,4,132255,16621.38,3,7,0,314,1,1
965,20,95,4,137676,29208.22,1,5,0,419,0,1
966,9,37,4,43211,37214.96,1,4,0,111,0,0
967,12,99,7,15688,12852.53,0,3,0,733,0,1
968,23,24,2,8255,18355.69,2,2,1,1048,0,0
969,16,111,6,106476,30884.54,1,3,1,158,0,1
970,14,79,11,40256,15579.85,0,5,0,326,1,1
971,14,102,3,126972,13688.80,2,9,1,628,0,1
972,27,92,7,20085,36250.30,3,8,0,471,2,1
973,22,64,4,12229,29690.04,3,4,0,176,0,1
974,26,77,2,146456,39286.42,1,6,0,786,2,1
975,2,116,1,143876,18893.61,0,1,0,367,2,1
976,13,117,5,28358,7389.81,3,2,1,673,0,1
977,28,85,2,117816,35646.32,3,0,0,655,0,1
978,2,3,7,29648,22859.22,2,2,0,409,2,1
979,16,36,0,90684,17851.13,2,2,1,472,1,1
980,13,118,8,62245,39127.88,2,8,1,554,2,1
981,23,8,9,15164,37670.55,2,3,1,105,1,1
982,5,98,7,55635,25726.12,1,9,1,157,0,1
983,26,76,2,67770,38573.94,3,1,1,943,1,1
984,7,82,8,28842,27886.46,1,5,1,257,2,1
985,20,54,10,116757,23190.71,3,0,1,157,1,0
986,6,69,9,106923,15012.31,1,6,0,69,1,1
987,6,98,10,87222,38266.57,2,6,1,48,0,0
988,16,111,2,138364,21687.08,2,1,0,498,0,0
989,2,115,7,59194,30701.54,2,6,1,399,1,0
